Dato,Tid,Globalstraling,Solskinstid,Lufttemperatur,"Relativ luftfuktighet",Vindretning,Vindstyrke,Lufttrykk,Vindkast
2021-01-03,13:10,19.5,0,-0.4,70,149,0,1024.8,0.3
2021-01-03,13:20,18.5,0,-0.5,71,145,0.1,1024.8,0.6
2021-01-03,13:30,16.9,0,-0.3,70,138,0.5,1024.8,0.9
2021-01-03,13:40,15.8,0,-0.3,69,145,0.5,1024.8,0.6
2021-01-03,13:50,14.2,0,-0.3,69,147,0.2,1024.8,0.6
2021-01-03,14:00,12.9,0,-0.1,69,160,0.5,1025,1.2
2021-01-03,14:10,11.2,0,-0.3,67,311,0.3,1025,1.2
2021-01-03,14:20,8.9,0,-0.6,69,312,0,1025,0.3
2021-01-03,14:30,6.8,0,-0.3,70,301,0.1,1024.8,0.6
2021-01-03,14:40,4.9,0,-0.6,69,166,0.2,1025,0.9
2021-01-03,14:50,3,0,-0.8,69,143,0.1,1025,0.6
2021-01-03,15:00,1.3,0,-0.6,70,142,0.2,1025.1,0.9
2021-01-03,15:10,0.2,0,-0.8,73,141,0.8,1025.1,1.5
2021-01-03,15:20,-0.4,0,-0.7,73,134,0.7,1025.3,1.5
2021-01-03,15:30,-0.4,0,-0.6,73,158,0.4,1025.3,0.6
2021-01-03,15:40,-1.1,0,-0.7,70,220,0.3,1025.5,0.9
2021-01-03,15:50,-1.6,0,-1,71,227,0.2,1025.5,0.6
2021-01-03,16:00,-1.4,0,-1.5,71,226,0,1025.6,0.3
2021-01-03,16:10,-1.2,0,-1.3,73,226,0.4,1025.6,0.9
2021-01-03,16:20,-1.1,0,-1.2,73,226,0.4,1025.6,0.9
2021-01-03,16:30,-1.1,0,-1.1,74,226,0.5,1025.5,1.2
2021-01-03,16:40,-0.9,0,-1.3,74,226,1.2,1025.5,1.8
2021-01-03,16:50,-0.7,0,-1.2,74,226,1.2,1025.6,1.8
2021-01-03,17:00,-0.7,0,-1,73,226,1,1025.6,1.8
2021-01-03,17:10,-1.1,0,-1.1,72,226,1,1025.8,1.5
2021-01-03,17:20,-0.9,0,-1.2,71,226,0.7,1025.8,1.2
2021-01-03,17:30,-0.9,0,-1.3,72,226,0.6,1025.8,0.9
2021-01-03,17:40,-1,0,-1.7,73,226,0.8,1025.8,1.2
2021-01-03,17:50,-0.9,0,-1.5,74,226,1.3,1025.8,2.1
2021-01-03,18:00,-1,0,-1.5,73,226,1.3,1025.8,1.8
2021-01-03,18:10,-0.9,0,-1.5,72,226,1.3,1026,1.8
2021-01-03,18:20,-1.4,0,-1.7,72,226,0.9,1026,1.5
2021-01-03,18:30,-1.8,0,-2.4,72,226,0.2,1026.1,0.6
2021-01-03,18:40,-1,0,-1.9,75,226,0.5,1026.1,1.2
2021-01-03,18:50,-0.6,0,-1.7,74,226,0.9,1026.1,1.2
2021-01-03,19:00,-0.9,0,-1.7,74,226,0.8,1026.1,1.2
2021-01-03,19:10,-1.1,0,-1.9,74,226,0.6,1026.1,0.9
2021-01-03,19:20,-1.3,0,-2.2,73,226,0.2,1026.3,0.9
2021-01-03,19:30,-1.3,0,-2,73,226,0.2,1026.3,0.9
2021-01-03,19:40,-1.4,0,-2.1,74,226,0.5,1026.3,0.9
2021-01-03,19:50,-1,0,-2,75,226,0.9,1026.3,1.2
2021-01-03,20:00,-0.7,0,-1.7,76,226,0.8,1026.3,0.9
2021-01-03,20:10,-1.2,0,-2.3,74,226,0.5,1026.5,0.9
2021-01-03,20:20,-1.1,0,-2.6,75,226,0.1,1026.3,0.6
2021-01-03,20:30,-1.1,0,-2.2,76,226,0.8,1026.3,1.2
2021-01-03,20:40,-1.1,0,-2.2,75,226,0.8,1026.3,1.2
2021-01-03,20:50,-1.3,0,-2.4,74,226,0.2,1026.5,0.6
2021-01-03,21:00,-1.2,0,-2.5,75,226,0.1,1026.5,0.6
2021-01-03,21:10,-0.9,0,-2.5,75,226,0.2,1026.5,0.6
2021-01-03,21:20,-0.7,0,-2.7,75,226,0,1026.5,0.3
2021-01-03,21:30,-1,0,-2.8,77,226,0,1026.5,0.3
2021-01-03,21:40,-1,0,-2.7,78,226,0.2,1026.5,0.6
2021-01-03,21:50,-1,0,-2.8,78,226,0.1,1026.5,0.6
2021-01-03,22:00,-0.7,0,-2.7,78,226,0.2,1026.3,0.6
2021-01-03,22:10,-1.1,0,-2.8,77,226,0.3,1026.3,0.6
2021-01-03,22:20,-1.1,0,-2.7,78,226,0.2,1026.3,0.6
2021-01-03,22:30,-0.9,0,-2.7,78,226,0.1,1026.3,0.6
2021-01-03,22:40,-0.6,0,-2.6,78,226,0.4,1026.3,0.9
2021-01-03,22:50,-0.7,0,-2.7,78,226,0.4,1026.3,0.6
2021-01-03,23:00,-0.7,0,-2.6,79,226,0.8,1026.5,1.2
2021-01-03,23:10,-0.8,0,-2.5,78,226,0.8,1026.5,1.2
2021-01-03,23:20,-0.9,0,-2.7,77,226,0.8,1026.5,1.5
2021-01-03,23:30,-1,0,-2.5,77,226,0.7,1026.5,1.5
2021-01-03,23:40,-1.1,0,-3,76,226,0.4,1026.5,0.9
2021-01-03,23:50,-1.1,0,-2.7,78,226,0.6,1026.5,0.9
2021-01-04,00:00,-1.2,0,-2.9,77,226,0.3,1026.5,0.9
2021-01-04,00:10,-1.1,0,-3.3,77,226,0,1026.3,0.6
2021-01-04,00:20,-0.9,0,-2.7,79,226,0.4,1026.3,0.9
2021-01-04,00:30,-0.8,0,-2.9,78,226,0.3,1026.1,0.6
2021-01-04,00:40,-1,0,-3.2,78,226,0,1026.1,0
2021-01-04,00:50,-1.1,0,-3.7,78,226,0,1026.1,0
2021-01-04,01:00,-1.2,0,-3.3,80,226,0.1,1026.1,0.6
2021-01-04,01:10,-0.9,0,-2.9,81,226,0.4,1026,0.9
2021-01-04,01:20,-1.1,0,-2.9,80,226,0.4,1026,0.6
2021-01-04,01:30,-1,0,-3,79,226,0.2,1025.8,0.6
2021-01-04,01:40,-0.7,0,-3.1,80,226,0.3,1025.8,0.9
2021-01-04,01:50,-0.4,0,-2.7,80,226,0.8,1025.8,0.9
2021-01-04,02:00,-0.9,0,-3.1,79,226,0.7,1025.6,1.2
2021-01-04,02:10,-1,0,-3.4,79,226,0.8,1025.6,1.2
2021-01-04,02:20,-1,0,-3.2,79,226,0.6,1025.6,1.2
2021-01-04,02:30,-1.5,0,-3.4,78,226,0.2,1025.6,0.9
2021-01-04,02:40,-1.2,0,-3.5,78,226,0.2,1025.6,0.6
2021-01-04,02:50,-1,0,-3.8,78,226,0.2,1025.6,0.6
2021-01-04,03:00,-1,0,-3.4,80,226,0.2,1025.6,0.9
2021-01-04,03:10,-0.9,0,-3.4,80,226,0.6,1025.6,0.9
2021-01-04,03:20,-0.7,0,-3.4,80,226,0.8,1025.6,1.5
2021-01-04,03:30,-0.8,0,-3.4,79,226,0.7,1025.6,1.5
2021-01-04,03:40,-0.9,0,-3.5,79,226,0.2,1025.6,0.9
2021-01-04,03:50,-1.1,0,-3.9,79,226,0.2,1025.6,0.9
2021-01-04,04:00,-1.3,0,-3.6,80,226,0.2,1025.5,0.9
2021-01-04,04:10,-0.9,0,-3.5,81,226,1.3,1025.5,1.8
2021-01-04,04:20,-1.2,0,-3.4,80,226,1,1025.5,1.8
2021-01-04,04:30,-1.1,0,-3.3,80,226,0.6,1025.5,0.9
2021-01-04,04:40,-1.1,0,-3.2,79,226,0.5,1025.5,0.9
2021-01-04,04:50,-1.3,0,-3.6,78,226,0.6,1025.3,0.9
2021-01-04,05:00,-1.1,0,-3.4,79,226,0.8,1025.3,1.2
2021-01-04,05:10,-1.1,0,-3.4,78,226,0.7,1025.1,1.2
2021-01-04,05:20,-0.7,0,-3.4,78,226,0.9,1025.1,1.5
2021-01-04,05:30,-1,0,-3.3,78,226,0.6,1025.1,0.9
2021-01-04,05:40,-1.1,0,-3.5,78,226,0.5,1025.1,0.9
2021-01-04,05:50,-1.1,0,-3.8,78,226,0.2,1025.1,0.6
2021-01-04,06:00,-1.6,0,-4.2,78,226,0,1025.1,0.3
2021-01-04,06:10,-1.2,0,-4.2,80,226,0.2,1025.1,0.6
2021-01-04,06:20,-0.8,0,-3.6,81,226,0.6,1025,0.9
2021-01-04,06:30,-0.5,0,-3.2,80,226,0.8,1025.1,1.2
2021-01-04,06:40,-0.7,0,-3.4,79,226,0.4,1025.1,0.9
2021-01-04,06:50,-0.6,0,-3.4,79,226,0,1025.1,0.3
2021-01-04,07:00,-0.6,0,-3.6,80,226,0.8,1025.3,1.5
2021-01-04,07:10,-0.4,0,-3.6,80,226,0.4,1025.3,0.9
2021-01-04,07:20,-0.5,0,-3.4,80,226,0.2,1025.3,0.6
2021-01-04,07:30,-1.1,0,-3.4,79,226,0.8,1025.1,1.5
2021-01-04,07:40,-1.3,0,-3.3,79,226,0.7,1025.1,1.2
2021-01-04,07:50,-1.1,0,-3.4,79,226,0.6,1025.1,0.9
2021-01-04,08:00,-0.8,0,-3.7,78,226,0.6,1025.3,0.9
2021-01-04,08:10,-0.7,0,-3.6,78,226,0.7,1025.3,1.2
2021-01-04,08:20,-0.2,0,-3.4,78,226,0.8,1025.3,1.5
2021-01-04,08:30,1,0,-3.6,77,226,0.2,1025.3,0.9
2021-01-04,08:40,2.6,0,-3.5,78,226,0.2,1025.5,0.9
2021-01-04,08:50,4.3,0,-2.9,79,226,0.5,1025.5,1.2
2021-01-04,09:00,6.3,0,-3.7,77,226,0.6,1025.5,1.2
2021-01-04,09:10,9.7,0,-3.6,78,226,1,1025.5,1.5
2021-01-04,09:20,11,0,-3.2,78,226,0.9,1025.5,1.2
2021-01-04,09:30,17.6,1.7,-3.3,77,226,0.8,1025.3,1.2
2021-01-04,09:40,57.8,10,-3,77,226,1.1,1025.3,1.8
2021-01-04,09:50,69.2,10,-2.7,76,226,0.6,1025.3,0.9
2021-01-04,10:00,79.5,10,-2.7,74,226,0.4,1025.3,0.9
2021-01-04,10:10,88.4,10,-2.7,74,226,0.2,1025.3,0.9
2021-01-04,10:20,94.9,10,-2.1,73,226,0.3,1025.3,0.9
2021-01-04,10:30,98.5,10,-2.5,72,224,0.6,1025.3,1.5
2021-01-04,10:40,102.4,10,-2.5,74,220,0.5,1025.5,1.2
2021-01-04,10:50,104.3,10,-2.2,73,201,0.5,1025.5,1.5
2021-01-04,11:00,109,10,-2.4,74,189,0.8,1025.5,1.5
2021-01-04,11:10,112.2,10,-1.9,72,189,0.2,1025.5,0.6
2021-01-04,11:20,116.5,10,-1.9,72,201,0.2,1025.3,0.9
2021-01-04,11:30,118.4,10,-1.9,72,256,0.5,1025.3,1.5
2021-01-04,11:40,115.2,10,-1.6,70,308,0.5,1025.3,1.2
2021-01-04,11:50,66.9,5.3,-1.9,72,21,1,1025.3,2.1
2021-01-04,12:00,22.5,0,-1.9,72,331,0.8,1025.3,1.2
2021-01-04,12:10,22.5,0,-2.2,73,241,0.8,1025.3,1.2
2021-01-04,12:20,23,0,-2.1,73,160,1.2,1025.5,1.8
2021-01-04,12:30,23.3,0,-2.1,72,166,0.9,1025.6,1.8
2021-01-04,12:40,22.3,0,-2.2,73,132,1.1,1025.5,1.8
2021-01-04,12:50,22.3,0,-1.9,73,137,1.3,1025.5,2.1
2021-01-04,13:00,22.4,0,-1.5,70,171,1.5,1025.5,1.8
2021-01-04,13:10,21.5,0,-1.1,65,162,1.3,1025.5,1.8
2021-01-04,13:20,20.1,0,-1.1,65,141,0.8,1025.5,1.8
2021-01-04,13:30,18.3,0,-1.5,67,138,0.6,1025.5,0.9
2021-01-04,13:40,16.9,0,-1.5,65,177,0.5,1025.5,0.9
2021-01-04,13:50,15,0,-1,63,178,0.3,1025.5,0.9
2021-01-04,14:00,13.9,0,-1,63,243,0.5,1025.5,1.2
2021-01-04,14:10,11.6,0,-1.4,63,272,0.2,1025.5,0.9
2021-01-04,14:20,9.1,0,-1.8,63,210,0.2,1025.5,0.9
2021-01-04,14:30,7.4,0,-1.6,65,156,0.2,1025.5,0.9
2021-01-04,14:40,5.7,0,-1.4,63,247,0.4,1025.6,0.9
2021-01-04,14:50,3.4,0,-1.6,65,233,0.3,1025.5,0.6
2021-01-04,15:00,1.9,0,-1.7,68,156,1,1025.6,1.8
2021-01-04,15:10,1,0,-1.6,68,164,1.2,1025.6,1.8
2021-01-04,15:20,-0.4,0,-1.7,67,147,1,1025.6,1.8
2021-01-04,15:30,-1.1,0,-2,67,141,0.6,1025.6,1.2
2021-01-04,15:40,-1,0,-2,69,169,0.9,1025.6,1.5
2021-01-04,15:50,-1,0,-1.9,68,133,0.9,1025.6,1.8
2021-01-04,16:00,-0.9,0,-2.1,68,154,1,1025.8,1.5
2021-01-04,16:10,-0.9,0,-1.9,67,148,1,1025.8,1.5
2021-01-04,16:20,-1.3,0,-2.2,67,142,1,1025.8,1.5
2021-01-04,16:30,-1.4,0,-2.3,67,132,0.9,1025.8,1.2
2021-01-04,16:40,-1.4,0,-2.1,67,141,0.6,1025.8,0.9
2021-01-04,16:50,-1,0,-2.3,68,158,0.6,1025.8,0.9
2021-01-04,17:00,-1.2,0,-2.4,67,168,0.3,1025.8,0.6
2021-01-04,17:10,-1.1,0,-2.3,67,160,0.3,1025.8,0.9
2021-01-04,17:20,-1.2,0,-2.8,70,129,0.8,1025.8,1.2
2021-01-04,17:30,-0.4,0,-2.5,69,118,0.3,1026,0.6
2021-01-04,17:40,-0.4,0,-2.3,68,181,0.5,1026,1.2
2021-01-04,17:50,-1.1,0,-2.5,67,168,0.4,1026,1.2
2021-01-04,18:00,-1.4,0,-2.5,68,119,0.4,1026,0.9
2021-01-04,18:10,-1.4,0,-2.6,69,120,0.2,1026,0.6
2021-01-04,18:20,-1.2,0,-2.6,70,137,0.5,1026.1,1.2
2021-01-04,18:30,-0.9,0,-2.8,70,138,0.7,1026.1,1.2
2021-01-04,18:40,-1.3,0,-2.7,70,139,0.5,1026.3,0.9
2021-01-04,18:50,-0.7,0,-2.4,70,144,0.3,1026.3,0.6
2021-01-04,19:00,-1.2,0,-2.9,68,197,0.6,1026.3,1.2
2021-01-04,19:10,-1.1,0,-2.8,70,199,0.9,1026.1,1.5
2021-01-04,19:20,-0.7,0,-2.8,68,199,0.5,1026.3,1.2
2021-01-04,19:30,-1,0,-3.2,69,199,0,1026.3,0.3
2021-01-04,19:40,-1.2,0,-3.4,70,199,0.2,1026.5,0.9
2021-01-04,19:50,-1.5,0,-3.2,72,199,0.5,1026.3,0.9
2021-01-04,20:00,-0.9,0,-3.1,71,199,0.5,1026.3,1.2
2021-01-04,20:10,-0.5,0,-2.9,72,199,0.2,1026.1,0.9
2021-01-04,20:20,-0.9,0,-3.1,72,199,0.5,1026.1,0.9
2021-01-04,20:30,-0.9,0,-3,72,199,0.8,1026.1,1.5
2021-01-04,20:40,-0.7,0,-2.7,73,199,1,1026,1.5
2021-01-04,20:50,-1.3,0,-2.9,72,199,0.5,1026.1,0.9
2021-01-04,21:00,-0.9,0,-3.1,72,199,0.2,1026,0.9
2021-01-04,21:10,-0.7,0,-2.9,73,199,0.2,1026.1,0.9
2021-01-04,21:20,-0.5,0,-2.8,74,199,0.5,1026.1,0.9
2021-01-04,21:30,-1.4,0,-3.4,73,199,0,1026.1,0.3
2021-01-04,21:40,-0.7,0,-2.7,76,199,0.7,1026,1.2
2021-01-04,21:50,-0.7,0,-2.9,74,199,1.2,1026,1.8
2021-01-04,22:00,-0.7,0,-3.2,74,199,1.6,1026,2.1
2021-01-04,22:10,-0.8,0,-3.4,75,199,1.8,1026,2.4
2021-01-04,22:20,-0.7,0,-2.8,75,199,1.9,1026,2.4
2021-01-04,22:30,-0.7,0,-2.8,73,199,1.3,1026,2.1
2021-01-04,22:40,-1.1,0,-2.8,72,199,0.8,1026,1.2
2021-01-04,22:50,-1.8,0,-3.3,71,199,0.6,1026,0.9
2021-01-04,23:00,-1.6,0,-3.5,73,199,0.9,1026,1.2
2021-01-04,23:10,-1,0,-3.6,74,199,1.1,1025.8,1.8
2021-01-04,23:20,-0.9,0,-3.4,73,199,1.5,1025.8,1.8
2021-01-04,23:30,-0.4,0,-3,72,199,1.7,1025.6,2.1
2021-01-04,23:40,-0.6,0,-3.6,70,199,1.5,1025.8,2.7
2021-01-04,23:50,-0.9,0,-3.4,72,199,0.9,1025.6,1.8
2021-01-05,00:00,-1.4,0,-3.4,71,199,1.3,1025.6,2.1
2021-01-05,00:10,-1.4,0,-3.5,71,199,1.3,1025.6,1.8
2021-01-05,00:20,-1.1,0,-3.9,72,199,0.3,1025.6,0.9
2021-01-05,00:30,-1.1,0,-3.4,73,199,0.3,1025.5,0.9
2021-01-05,00:40,-1.2,0,-3.4,72,199,0.8,1025.5,1.2
2021-01-05,00:50,-1,0,-3.6,73,199,0.7,1025.3,1.2
2021-01-05,01:00,-0.4,0,-3.1,73,199,1.2,1025.3,1.5
2021-01-05,01:10,-0.7,0,-3.4,70,199,0.5,1025.5,1.2
2021-01-05,01:20,-0.8,0,-3.4,72,199,0.1,1025.5,0.6
2021-01-05,01:30,-1.1,0,-3.2,71,199,0.2,1025.6,0.9
2021-01-05,01:40,-1.2,0,-3.2,71,199,0.2,1025.6,0.6
2021-01-05,01:50,-0.9,0,-3,70,199,0.5,1025.6,1.2
2021-01-05,02:00,-0.8,0,-3.3,70,199,0.2,1025.5,0.9
2021-01-05,02:10,-0.7,0,-3.4,72,199,0.2,1025.5,0.9
2021-01-05,02:20,-0,0,-3.5,73,199,0,1025.5,0.3
2021-01-05,02:30,-0.3,0,-3.2,74,199,0.1,1025.5,0.6
2021-01-05,02:40,-0.3,0,-2.9,72,199,0.5,1025.3,0.9
2021-01-05,02:50,-0.6,0,-3.4,71,199,0.2,1025.3,0.6
2021-01-05,03:00,-0.4,0,-3.5,72,199,0,1025.1,0.3
2021-01-05,03:10,-0.4,0,-3.2,72,199,0.3,1025,0.9
2021-01-05,03:20,-0.1,0,-2.9,72,199,0.3,1025,0.6
2021-01-05,03:30,-0.3,0,-2.9,72,199,0.5,1024.8,0.9
2021-01-05,03:40,-0.2,0,-3.2,71,199,0.8,1024.8,1.2
2021-01-05,03:50,-0.4,0,-3,72,199,0.7,1024.8,1.2
2021-01-05,04:00,-0.4,0,-2.9,72,199,0.8,1024.8,1.5
2021-01-05,04:10,-0.5,0,-2.9,71,199,0.2,1024.6,0.9
2021-01-05,04:20,-0.8,0,-3.3,70,199,0.2,1024.6,0.9
2021-01-05,04:30,-0.5,0,-3,72,199,0.2,1024.8,0.6
2021-01-05,04:40,-0.3,0,-2.8,73,199,0.4,1024.8,0.9
2021-01-05,04:50,-0.5,0,-2.9,72,199,0.4,1024.8,0.9
2021-01-05,05:00,-0.5,0,-3.3,72,199,0.8,1024.8,1.5
2021-01-05,05:10,-0.4,0,-3.1,72,199,1,1024.8,1.5
2021-01-05,05:20,-0.2,0,-2.8,72,199,0.7,1024.8,1.2
2021-01-05,05:30,-0,0,-2.8,71,199,0.4,1024.8,0.9
2021-01-05,05:40,-0.1,0,-2.7,70,199,0.6,1024.8,0.9
2021-01-05,05:50,-0.2,0,-2.7,70,199,0.3,1024.8,0.9
2021-01-05,06:00,-0.3,0,-2.9,71,199,0.2,1024.8,0.9
2021-01-05,06:10,-0.1,0,-2.8,71,199,0.2,1024.8,0.6
2021-01-05,06:20,-0.2,0,-2.9,71,199,0.1,1024.8,0.6
2021-01-05,06:30,-0,0,-2.9,72,199,0.1,1024.8,0.3
2021-01-05,06:40,-0.2,0,-2.7,72,199,0.2,1024.8,0.6
2021-01-05,06:50,-0.4,0,-2.5,71,199,0.3,1024.8,0.6
2021-01-05,07:00,-0.2,0,-2.4,70,199,0.4,1024.8,0.6
2021-01-05,07:10,-0.2,0,-2.5,70,199,0.8,1024.6,1.2
2021-01-05,07:20,-0.3,0,-2.3,70,199,1.2,1024.6,1.5
2021-01-05,07:30,-0,0,-1.9,70,199,1.4,1024.6,2.1
2021-01-05,07:40,-0.3,0,-2.2,69,199,0.8,1024.8,1.2
2021-01-05,07:50,-0.7,0,-2.4,70,199,0.5,1024.8,0.9
2021-01-05,08:00,-0.7,0,-1.9,70,199,0.5,1025,1.2
2021-01-05,08:10,-0.2,0,-1.8,73,199,1.5,1025,2.1
2021-01-05,08:20,-0.2,0,-1.8,72,199,1,1025.1,1.8
2021-01-05,08:30,0.4,0,-2,71,199,0.8,1025,1.5
2021-01-05,08:40,3.3,0,-2.5,71,199,0.2,1025.1,1.2
2021-01-05,08:50,8.3,0,-2.4,73,199,0.2,1025.1,0.6
2021-01-05,09:00,11.7,0,-2.1,74,199,0.2,1025,1.2
2021-01-05,09:10,14.7,0,-2,74,199,0.9,1025,1.2
2021-01-05,09:20,17.1,0,-1.9,73,199,0.7,1025,1.2
2021-01-05,09:30,23.9,0,-2.3,71,199,1.6,1025,2.4
2021-01-05,09:40,48.3,0,-2.1,69,199,1.3,1025,1.8
2021-01-05,09:50,51.9,0,-1.7,70,199,1,1025.1,1.8
2021-01-05,10:00,57.6,6.7,-1.1,70,199,0.2,1025,0.9
2021-01-05,10:10,65.1,10,-1.4,69,199,0.8,1025,1.2
2021-01-05,10:20,71.8,10,-1.3,66,165,0.7,1025,1.2
2021-01-05,10:30,77.1,10,-1.2,65,144,0.3,1025,0.9
2021-01-05,10:40,82.6,10,-0.8,67,117,0.2,1025.1,0.6
2021-01-05,10:50,86.9,10,-1.4,68,170,0.5,1025.1,0.9
2021-01-05,11:00,90.8,10,-1.1,69,216,0.5,1025.1,1.2
2021-01-05,11:10,93.5,10,-0.2,69,135,0.2,1025.1,0.6
2021-01-05,11:20,97.6,10,-0.8,67,171,0.4,1025,0.9
2021-01-05,11:30,99,10,-0.2,67,177,0.2,1025,0.6
2021-01-05,11:40,100,10,0.1,66,172,0.1,1024.8,0.6
2021-01-05,11:50,69.1,6.7,0,65,164,0.2,1024.6,0.9
2021-01-05,12:00,21.7,0,-1.2,66,159,0.4,1024.6,0.9
2021-01-05,12:10,22.5,0,-1.4,68,159,0.4,1024.4,0.9
2021-01-05,12:20,22.8,0,-1.4,69,151,0.8,1024.3,1.2
2021-01-05,12:30,22.8,0,-1.3,70,151,0.8,1024.3,1.2
2021-01-05,12:40,22.7,0,-1.1,67,153,1,1024.1,1.5
2021-01-05,12:50,23.1,0,-1.2,65,128,1.3,1024.3,1.5
2021-01-05,13:00,22.7,0,-1.1,66,141,1.3,1024.1,1.8
2021-01-05,13:10,21.9,0,-1.3,65,154,0.8,1024.3,1.8
2021-01-05,13:20,21.1,0,-1.5,66,167,0.2,1024.3,0.6
2021-01-05,13:30,19.6,0,-1.1,66,116,0.5,1024.3,0.9
2021-01-05,13:40,18.4,0,-1,65,72,1,1024.1,1.5
2021-01-05,13:50,16.2,0,-1.1,65,67,0.4,1024.1,0.9
2021-01-05,14:00,14.2,0,-1.3,66,67,0.2,1024.1,0.9
2021-01-05,14:10,12.6,0,-1.3,68,67,0.4,1024.1,0.6
2021-01-05,14:20,10.2,0,-1.6,68,67,0.2,1024.1,0.6
2021-01-05,14:30,8.3,0,-1.5,69,66,0.3,1024.1,0.9
2021-01-05,14:40,6.4,0,-1.2,69,64,0.6,1024.1,0.9
2021-01-05,14:50,4.1,0,-1.1,68,53,0.7,1024.1,1.2
2021-01-05,15:00,1.5,0,-1.9,66,50,0.2,1024.1,0.6
2021-01-05,15:10,0.3,0,-1.7,67,108,0.7,1024.1,1.2
2021-01-05,15:20,-0.9,0,-1.8,67,135,0.4,1024.1,0.6
2021-01-05,15:30,-0.9,0,-1.8,68,136,0.3,1023.9,0.9
2021-01-05,15:40,-1.1,0,-1.9,67,137,0.9,1023.9,1.2
2021-01-05,15:50,-0.8,0,-1.8,66,149,1.3,1023.8,1.8
2021-01-05,16:00,-0.2,0,-1.9,65,156,1.7,1023.8,2.1
2021-01-05,16:10,-0.6,0,-2,64,142,1.5,1023.8,2.1
2021-01-05,16:20,-0.6,0,-2.1,64,134,1.7,1023.8,2.4
2021-01-05,16:30,-0.7,0,-1.9,65,139,1.9,1023.6,2.7
2021-01-05,16:40,-1,0,-2.2,64,133,1.3,1023.6,2.4
2021-01-05,16:50,-1.3,0,-2.1,65,142,1.5,1023.4,2.4
2021-01-05,17:00,-1,0,-2.5,67,150,1.6,1023.4,2.1
2021-01-05,17:10,-1.7,0,-3,67,171,0.5,1023.6,1.5
2021-01-05,17:20,-1.7,0,-2.9,67,163,0.3,1023.6,0.9
2021-01-05,17:30,-1.4,0,-3,67,162,0,1023.6,0.3
2021-01-05,17:40,-1,0,-2.5,69,202,0.5,1023.6,1.2
2021-01-05,17:50,-1.1,0,-2.3,69,206,0.4,1023.8,0.6
2021-01-05,18:00,-1.4,0,-2.7,68,206,0.2,1023.6,0.9
2021-01-05,18:10,-0.9,0,-2.6,69,206,0.6,1023.6,1.2
2021-01-05,18:20,-0.7,0,-2.5,69,206,0.8,1023.6,1.2
2021-01-05,18:30,-0.7,0,-2.3,69,206,0.7,1023.6,1.2
2021-01-05,18:40,-0.5,0,-2.7,68,206,0.6,1023.4,1.2
2021-01-05,18:50,-0.5,0,-2.7,66,206,1.2,1023.4,1.8
2021-01-05,19:00,-0.4,0,-2.7,68,206,1,1023.3,1.2
2021-01-05,19:10,-0.8,0,-2.6,67,206,0.7,1023.3,1.2
2021-01-05,19:20,-1.3,0,-3.4,65,206,0.2,1023.3,0.6
2021-01-05,19:30,-0.8,0,-3,69,206,0.1,1023.3,0.6
2021-01-05,19:40,-0.5,0,-3.4,70,206,0.5,1023.1,1.2
2021-01-05,19:50,-0.4,0,-2.9,69,206,1,1023.1,1.5
2021-01-05,20:00,-0.6,0,-2.8,68,206,0.7,1023.1,0.9
2021-01-05,20:10,-0.7,0,-3.3,68,206,0.1,1023.1,0.6
2021-01-05,20:20,-1,0,-3.1,70,206,0.2,1023.1,0.6
2021-01-05,20:30,-1.2,0,-3.6,69,206,0,1022.9,0.3
2021-01-05,20:40,-1,0,-3.1,71,206,0.2,1022.9,0.6
2021-01-05,20:50,-0.6,0,-2.9,70,206,0.5,1022.9,0.9
2021-01-05,21:00,-1,0,-3.4,70,206,0.5,1022.8,0.9
2021-01-05,21:10,-1.2,0,-3.4,70,206,0.2,1022.8,0.6
2021-01-05,21:20,-0.9,0,-3.4,71,206,0.2,1022.8,0.6
2021-01-05,21:30,-0.4,0,-3.5,71,206,0,1022.8,0.3
2021-01-05,21:40,-0.5,0,-4,70,206,0.1,1022.8,0.3
2021-01-05,21:50,-0.4,0,-3.9,73,206,0,1022.6,0.3
2021-01-05,22:00,-0.5,0,-3.6,74,206,0.3,1022.6,0.9
2021-01-05,22:10,-0.7,0,-3.3,73,206,0.5,1022.4,0.9
2021-01-05,22:20,-0.6,0,-3.1,73,206,0.5,1022.4,0.9
2021-01-05,22:30,-0.9,0,-3.4,72,206,0.5,1022.3,0.9
2021-01-05,22:40,-0.7,0,-3.4,72,206,0.9,1022.3,1.5
2021-01-05,22:50,-0.8,0,-3.6,73,206,0.7,1022.1,1.2
2021-01-05,23:00,-1.2,0,-3.4,73,206,0.5,1022.3,0.9
2021-01-05,23:10,-1.4,0,-3.9,74,206,0.6,1022.1,1.2
2021-01-05,23:20,-1.4,0,-3.8,74,206,0.5,1022.1,1.2
2021-01-05,23:30,-0.9,0,-3.8,75,206,1,1021.9,1.5
2021-01-05,23:40,-1.1,0,-3.7,75,206,0.5,1021.8,1.2
2021-01-05,23:50,-1.1,0,-4.2,75,206,0.1,1021.8,0.6
2021-01-06,00:00,-1.1,0,-3.9,76,206,0.7,1021.8,1.2
2021-01-06,00:10,-0.8,0,-4.2,76,206,0.9,1021.6,1.5
2021-01-06,00:20,-0.5,0,-3.7,77,206,0.8,1021.4,1.5
2021-01-06,00:30,-1,0,-4,75,206,0.4,1021.4,0.9
